anime_id,name,genre,type,episodes,rating
8314,Tentai Senshi Sunred: Short Corner,"Comedy, Parody, Seinen, Super Power",Others,4,6.72
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Historical,TV,26,6.72
2399,Tottoko Hamtarou OVA 1: Hamtaro no Otanjoubi - Mama wo Tasunete Sanzen Techi Techi,"Adventure, Comedy, Kids",OVA,1,6.72
2284,Transformers: Car Robots,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",TV,39,6.72
3963,Turn A Gundam I Movie: Earth Light,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,6.72
4183,Uchuu Taitei God Sigma,"Action, Mecha, Space",TV,50,6.72
6672,Video Senshi Lezarion,"Action, Mecha, Sci-Fi",TV,45,6.72
446,Weiß Kreuz Glühen,"Action, Drama, Shounen",TV,13,6.72
29089,Yaoguai Mingdan,"Action, Comedy, Ecchi, Fantasy, Romance",Others,18,6.72
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama, Ecchi, Harem, Romance",TV,12,6.72
1143,.hack//Intermezzo,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Others,1,6.71
8713,Akai Ito,"Drama, Romance, Slice of Life",Others,1,6.71
1177,Alien 9,"Horror, School, Sci-Fi",OVA,4,6.71
3874,Ashita e Free Kick,Sports,TV,52,6.71
1670,Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",Movie,1,6.71
370,Burn Up Excess,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi, Shounen",TV,13,6.71
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi ~ Murasaki Kishikibu to Kintou,"Historical, Josei",Others,1,6.71
29976,Dance with Devils,"Demons, Harem, Romance, Shoujo, Supernatural",TV,12,6.71
2769,Galactic Patrol Lensman,"Action, Adventure, Sci-Fi",TV,25,6.71
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",OVA,1,6.71
4244,Ginga Shippuu Sasuraiger,"Action, Adventure, Mecha",TV,43,6.71
32011,Hakuouki: Otogisoushi,"Fantasy, Historical, Josei, Samurai",TV,13,6.71
28351,Hikari no Megami,"Action, Fantasy",Others,1,6.71
1839,Jagainu-kun,"Adventure, Fantasy, Kids, Shoujo, Slice of Life",TV,26,6.71
2074,Kero Kero Chime,"Adventure, Comedy, Fantasy",TV,30,6.71
1067,Kishin Houkou Demonbane (TV),"Action, Ecchi, Harem, Magic, Mecha, Romance, Shounen",TV,12,6.71
7540,Kurogane no Linebarrels Specials,"Action, Comedy, Ecchi, Mecha",Others,2,6.71
6587,Kurokami: Intermission,"Action, Martial Arts, Super Power",Others,1,6.71
20723,Kyousou Giga (TV) Recaps,"Action, Fantasy, Supernatural",Others,2,6.71
1617,Massugu ni Ikou.,"Comedy, Josei, Romance, Slice of Life",TV,4,6.71
1806,Master Mosquiton 99,"Action, Adventure, Comedy, Supernatural, Vampire",TV,26,6.71
622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",OVA,2,6.71
33181,Nijiiro Days OVA,"Comedy, Romance, School, Shoujo, Slice of Life",OVA,1,6.73
4795,Pokemon: Pika Pika Hoshizora Camp,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.71
18781,Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri,"Comedy, Music, Slice of Life",Others,6,6.71
32360,Qualidea Code,"Action, Magic, Supernatural",TV,12,6.71
10308,Sengoku Otome: Momoiro Paradox,"Action, Comedy, Historical, Samurai, Sci-Fi, Super Power",TV,13,6.71
4515,Seton Doubutsuki: Risu no Banner,"Drama, Kids",TV,26,6.71
14957,Shakugan no Shana: Friagne to Marianne no Naze Nani Shana! Nandemo Shitsumonbako! 2,"Comedy, Fantasy, Supernatural",Others,8,6.71
7082,Shugo Chara! Party!,"Comedy, Magic, School, Shoujo",TV,25,6.71
2010,Taiho Shichau zo in America,"Action, Comedy, Police, Shounen",Others,1,6.71
21201,Teekyuu 2 Specials,"Comedy, School, Shounen, Sports",Others,2,6.71
916,Tokkou,"Action, Comedy, Horror, Mystery, Police, Supernatural",TV,13,6.71
2105,Touka Gettan,"Drama, Romance, Supernatural",TV,26,6.71
6883,Umi Monogatari: Anata ga Ite Kureta Koto - Shinjiau Kokoro,"Comedy, Fantasy, Supernatural",Others,1,6.71
1130,Windaria,"Action, Drama, Fantasy, Romance, Sci-Fi",Movie,1,6.71
6748,Yokuwakaru Gendaimahou 00,"Comedy, Magic",Others,1,6.71
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen",TV,48,6.71
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",TV,50,6.7
1754,Di Gi Charat Summer Special 2000,Comedy,Others,4,6.7
1704,Eat-Man,"Action, Adventure, Sci-Fi, Shounen, Super Power",TV,12,6.7
8503,Fushigi Mahou Fun Fun Pharmacy,"Kids, Magic",TV,48,6.7
2060,Gall Force 1: Eternal Story,"Action, Adventure, Mecha, Military, Sci-Fi, Space",Movie,1,6.7
4361,Grenadier: Hohoemi no Senshi Specials,"Comedy, Ecchi, Parody",Others,7,6.7
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy, Magic, Shoujo",TV,50,6.7
840,Narue no Sekai,"Comedy, Romance, Sci-Fi",TV,12,6.7
2086,NG Knight Ramune &amp; 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,"Adventure, Comedy, Fantasy, Shounen",OVA,3,6.7
31848,Ojisan to Marshmallow,"Comedy, Slice of Life",TV,12,6.7
1978,Onkyo Seimeitai Noiseman,"Action, Fantasy, Sci-Fi",Movie,1,6.7
402,Otogi Juushi Akazukin OVA,"Adventure, Comedy, Fantasy, Magic",OVA,1,6.7
13799,Pokemon: Meloetta no Kirakira Recital,"Adventure, Comedy, Fantasy, Kids, Music",Movie,1,6.7
4874,Pokemon: Pikachu no Fuyuyasumi,"Adventure, Comedy, Fantasy, Kids",OVA,2,6.7
30103,Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,"Fantasy, Magic, Music, Shoujo",Others,1,6.7
15781,Puchimas!: Petit iDOLM@STER Episode 0,"Comedy, Music, Slice of Life",OVA,1,6.7
10611,R-15,"Comedy, Ecchi, Harem, Romance, School",TV,12,6.7
23,Ring ni Kakero 1,"Action, Shounen, Sports",TV,12,6.7
23581,Romeo no Aoi Sora Specials,"Adventure, Drama, Historical, Slice of Life",Others,2,6.7
33173,Sansha Sanyou Specials,"Comedy, School, Slice of Life",Others,3,6.7
472,To Heart,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.7
1980,Trava: Fist Planet,"Action, Comedy, Mecha, Sci-Fi, Space",OVA,4,6.7
7839,UFO Robo Grendizer: Akai Yuuhi no Taiketsu,"Mecha, Sci-Fi",Movie,1,6.7
20613,Viva Namida,Music,Others,1,6.7
32601,12-sai.: Chicchana Mune no Tokimeki,"Romance, School, Shoujo",TV,12,6.69
4744,Akaneiro ni Somaru Saka,"Comedy, Harem, Romance, School",TV,12,6.69
10516,Anemone,"Drama, Magic, Supernatural",OVA,1,6.69
6533,Atarashii Sekai,Music,Others,1,6.69
375,Bannou Bunka Neko-Musume (1998),"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",TV,12,6.69
6511,Beast Wars Neo,"Action, Adventure, Mecha, Shounen, Super Power",TV,35,6.69
2801,Candy Candy: Haru no Yobigoe,"Drama, Shoujo, Slice of Life",Movie,1,6.69
119,Final Approach,"Comedy, Drama, Romance, Slice of Life",TV,13,6.69
241,Girls Bravo: First Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School",TV,11,6.69
32511,Girls und Panzer: Nihon Senshadou Renmei News,Comedy,Others,2,6.69
973,Glass no Kantai: La Legende du Vent de l&#039;Univers,"Adventure, Sci-Fi",TV,24,6.69
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,"Sci-Fi, Shounen",Others,1,6.69
863,Joshikousei: Girl&#039;s High,"Comedy, Drama, Ecchi, School, Slice of Life",TV,12,6.69
2211,Jumping,Adventure,Movie,1,6.69
1572,Jungle Taitei,"Adventure, Kids, Shounen",TV,52,6.69
1658,Karakuri no Kimi,"Action, Comedy, Fantasy, Historical, Horror, Martial Arts, Samurai, Shounen, Supernatural",OVA,1,6.69
412,Kore ga Watashi no Goshujinsama,"Comedy, Ecchi, Slice of Life",TV,12,6.69
1810,Kyoushirou to Towa no Sora,"Drama, Magic, Romance, Shounen",TV,12,6.69
9936,Maken-Ki!,"Action, Ecchi, Harem, Martial Arts, School, Super Power",TV,12,6.69
7103,Miracle☆Train: Oedo-sen e Youkoso,"Fantasy, Shoujo",TV,13,6.69
2456,Mori no Densetsu,"Adventure, Drama, Fantasy, Music",Movie,1,6.69
9774,Morita-san wa Mukuchi,"Comedy, School, Slice of Life",OVA,1,6.69
4112,Mouse and His Child,Adventure,Movie,1,6.69
4961,Mushrambo (2008),"Action, Adventure, Fantasy, Sci-Fi",OVA,2,6.69
1350,Parasite Dolls,"Action, Mecha, Police, Sci-Fi",OVA,3,6.69
6428,Psychoarmor Govarian,"Action, Mecha, Sci-Fi, Super Power",TV,26,6.69
14921,RDG: Red Data Girl,"Fantasy, Magic",TV,12,6.69
5636,RESTOL: Special Rescue Team,"Action, Adventure, Mecha, Police",TV,26,6.69
31716,Rewrite,"Action, Comedy, Romance, School, Supernatural",TV,13,6.69
10073,Seikon no Qwaser II,"Action, Ecchi, Seinen, Super Power, Supernatural",TV,12,6.69
8248,Soukou Kihei Votoms: Case; Irvine,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.69
1005,Star Ocean EX,"Adventure, Fantasy, Sci-Fi, Shounen",TV,26,6.69
979,Street Fighter Zero The Animation,"Action, Drama, Martial Arts, Shounen, Super Power",Movie,1,6.69
22335,Teekyuu 3 Specials,"Comedy, School, Shounen, Sports",Others,2,6.69
925,Transformers Headmasters,"Adventure, Mecha, Sci-Fi, Shounen",TV,35,6.69
744,Trouble Chocolate,"Comedy, Romance, Sci-Fi, Shounen",TV,20,6.69
6137,Tsuki no Waltz,Music,Others,1,6.69
7160,Yoroshiku Mechadock,"Action, Cars, Comedy, Police, Sports",TV,30,6.69
3812,Yume no Hoshi no Button Nose,"Adventure, Kids",TV,26,6.69
3003,Yumedamaya Kidan,"Drama, Fantasy",Others,1,6.69
2356,Amon: Devilman Mokushiroku,"Demons, Horror, Psychological, Supernatural",OVA,1,6.68
10693,Appleseed XIII Remix Movie 2: Yogen,"Action, Mecha, Military, Police, Sci-Fi",Movie,1,6.68
16518,Arata Kangatari,"Adventure, Fantasy, Shounen",TV,12,6.68
32866,Brave Witches,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,6.68
11103,Busou Shinki Moon Angel,"Action, Sci-Fi",Others,10,6.68
6383,Chargeman Ken!,"Action, Adventure, Sci-Fi, Shounen",TV,65,6.68
289,Comic Party,"Comedy, Drama",TV,13,6.68
706,Comic Party Revolution,"Comedy, Drama",TV,13,6.68
1676,Cosmo Warrior Zero,"Action, Adventure, Military, Sci-Fi, Space",TV,13,6.68
1661,Cutey Honey,"Action, Adventure, School, Sci-Fi",TV,25,6.68
1178,Detonator Orgun,"Action, Mecha, Sci-Fi",OVA,3,6.68
11385,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,"Action, Adventure, Comedy, Fantasy, Shounen",TV,25,6.68
29255,Ghost in the Shell Arise Episode: [.jp],Action,Others,1,6.68
7112,Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars,"Drama, Fantasy, Mystery",Movie,1,6.68
31675,Haikyuu!! Quest Picture Drama,"Comedy, Fantasy, Game, Shounen",OVA,3,6.68
19255,Hyakka Ryouran: Samurai Bride Specials,"Comedy, Ecchi",Others,6,6.68
1694,iDOLM@STER Xenoglossia,"Action, Comedy, Mecha, Sci-Fi",TV,26,6.68
17831,Inu to Hasami wa Tsukaiyou,"Comedy, Supernatural",TV,12,6.68
23711,Kakumei no Wakaki Sora,"Drama, Historical",OVA,1,6.68
7875,Kanokon: Manatsu no Dai Shanikusai Specials,Ecchi,Others,2,6.68
10016,Kizuna Ichigeki,"Comedy, Martial Arts",Movie,1,6.68
2568,Kojika Monogatari,Drama,TV,52,6.68
9754,Kuragehime: Eiyuu Retsuden☆,"Comedy, Josei, Slice of Life",Others,4,6.68
4439,Kurenai Sanshirou,"Action, Martial Arts, Sports",TV,26,6.68
6796,Kyuukyoku Choujin R,"Comedy, Sci-Fi",OVA,1,6.68
3823,Little Lulu to Chicchai Nakama,"Comedy, Kids, Slice of Life",TV,26,6.68
21451,Nihonbashi Koukashita R Keikaku,Music,Others,1,6.68
11083,Nurarihyon no Mago: Sennen Makyou Recaps,"Action, Demons, Shounen, Supernatural",Others,2,6.68
5957,Nyoro-n Churuya-san,Comedy,Others,13,6.68
12671,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.68
8438,Pokemon Ranger: Hikari no Kiseki,"Adventure, Comedy, Fantasy, Kids",Others,2,6.68
4794,Pokemon: Pikachu no Dokidoki Kakurenbo,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.68
564,Puni Puni☆Poemii,"Comedy, Magic, Sci-Fi, Shounen",OVA,2,6.68
21497,Sengoku Musou SP: Sanada no Shou,"Action, Historical, Samurai",Others,1,6.68
12267,Takara-sagashi,"Adventure, Fantasy, Kids",Movie,1,6.68
2686,Tetsujin 28-gou,"Adventure, Mecha, Sci-Fi, Shounen",TV,96,6.68
33341,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",TV,12,6.68
8108,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,"Adventure, Comedy, Kids",Movie,1,6.68
7568,Umineko no Naku Koro ni Specials,"Comedy, Parody",Others,26,6.68
1986,Wakusei Robo Danguard Ace,"Mecha, Sci-Fi, Shounen",TV,56,6.68
155,X/1999,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,1,6.68
2729,X²: Double X,"Drama, Music, Shoujo",Others,1,6.68
3295,Yatterman,"Adventure, Comedy, Parody",TV,60,6.68
1894,Yu☆Gi☆Oh!: Hikari no Pyramid,"Adventure, Comedy, Fantasy, Game",Movie,1,6.68
20533,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",TV,12,6.68
2028,Zettai Muteki Raijin-Oh (1992),"Mecha, Sci-Fi, Shounen",OVA,4,6.68
4469,.hack//G.U. Trilogy: Parody Mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",Others,1,6.67
2041,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",TV,51,6.67
9548,Alps no Shoujo Heidi: Alm no Yama-hen,"Drama, Historical, Slice of Life",Movie,1,6.67
591,Amaenaide yo!!,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,12,6.67
1348,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.67
31048,Burenai Ai de,Music,Others,1,6.67
33360,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama,"Comedy, Military",Others,1,6.66
5147,Comic Party Revolution OVA,Comedy,OVA,4,6.67
1153,Crying Freeman,"Action, Drama, Martial Arts, Police, Romance, Seinen",OVA,6,6.67
2638,Doraemon: It&#039;s Spring!,"Adventure, Comedy, Fantasy, Kids, Shounen",Others,1,6.67
7775,Futatsu no Kurumi,Drama,Others,1,6.67
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,"Adventure, Drama, Sci-Fi",Others,5,6.67
5276,Happy Happy Clover,"Comedy, Fantasy, Kids, Shoujo",TV,13,6.67
33421,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",TV,12,6.67
11101,Honoo no Alpenrose,"Drama, Historical, Romance, Shoujo",OVA,2,6.67
1085,Interlude,"Adventure, Horror, Mystery",OVA,3,6.67
3436,Meme Iroiro Yume no Tabi,"Adventure, Kids, Sci-Fi",TV,127,6.67
1062,Nekojiru Gekijou Jirujiru Original,"Action, Comedy",TV,27,6.67
2710,Nintama Rantarou Movie,"Comedy, Shounen",Movie,1,6.67
10886,Nurarihyon no Mago: Jump Super Anime Tour Special,"Action, Demons, Shounen, Sports, Supernatural",Others,1,6.67
32359,Pokemon XY&amp;Z: Subete no Nazo wo Tokiakase!,"Action, Adventure, Fantasy, Kids",Others,1,6.67
6609,Pucca (2006),"Comedy, Parody, Romance",TV,26,6.67
5288,RahXephon Specials,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",Others,2,6.67
197,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",TV,24,6.67
31593,Rokka no Yuusha Picture Drama,"Action, Adventure, Fantasy, Magic, Mystery",Others,3,6.68
3735,Ryuuseiki Gakusaver,"Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",OVA,6,6.67
9916,Samurai Giants,Sports,TV,46,6.67
28283,Sengoku Musou,"Action, Historical, Samurai",TV,12,6.67
1012,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,"Comedy, Martial Arts, School, Shounen",Others,2,6.67
3410,Sky Girls Specials,"Comedy, Mecha, Military, Sci-Fi",Others,9,6.67
9494,Soukyuu no Fafner: Arcadian Memory,"Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.67
13679,Tottoko Hamtarou Hai!,"Adventure, Kids",TV,77,6.67
30437,Wakako-zake,"Seinen, Slice of Life",TV,12,6.67
8598,Yuki,"Adventure, Demons, Fantasy",Movie,1,6.67
3800,Arrow Emblem Grand Prix no Taka,"Cars, Drama, Sports",TV,44,6.66
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,"Drama, Shoujo",OVA,1,6.66
3081,Attacker You!,"Action, Romance, Shoujo, Sports",TV,58,6.66
1185,Battle Athletess Daiundoukai,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",OVA,6,6.66
3389,Bus Gamer,Action,TV,3,6.66
5189,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",TV,156,6.66
3035,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",TV,35,6.66
2696,Crusher Joe (1989),"Action, Adventure, Sci-Fi",OVA,2,6.66
21599,Fight Ippatsu! Juuden-chan!! OVA,"Comedy, Ecchi, Sci-Fi",OVA,1,6.66
7744,Fight Ippatsu! Juuden-chan!! Specials,"Comedy, Ecchi",Others,6,6.66
3185,Fortune Quest L,"Adventure, Comedy, Fantasy, Magic",TV,26,6.66
11307,Ginga Patrol PJ,"Drama, Military, Sci-Fi, Space",TV,26,6.66
10187,HenSemi (TV),"Comedy, Ecchi, Seinen",TV,13,6.66
10338,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",TV,22,6.66
32214,Koukaku no Pandora,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.66
2895,Kujiratori,Adventure,Movie,1,6.66
3054,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",TV,39,6.66
12661,Light Lag,Music,Others,1,6.66
3391,Maicching Machiko-sensei,"Comedy, Ecchi, School",TV,95,6.66
4640,Maroko,"Comedy, Sci-Fi",Movie,1,6.66
32446,MONSTER GENERATiON,Music,Others,1,6.66
30757,Monster Strike,"Action, Fantasy, Game",Others,51,6.66
31144,Mottainai,Slice of Life,Others,1,6.66
31621,Ooyasan wa Shishunki!,"Comedy, Slice of Life",TV,12,6.66
31797,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,"Comedy, Ecchi, Harem, Romance, School",Others,6,6.66
682,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance",TV,12,6.66
438,Phantom The Animation,"Action, Drama, Shounen",OVA,3,6.66
16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,"Action, Adventure, Comedy, Fantasy, Kids",Movie,1,6.65
8709,Pokemon: Pikachu Koori no Daibouken,"Adventure, Comedy, Fantasy, Kids",Others,1,6.66
10916,Pokemon: Pikachu no Fuyuyasumi (2000),"Adventure, Comedy, Fantasy, Kids",OVA,2,6.67
25867,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power",TV,12,6.66
27741,Shounen Hollywood: Holly Stage for 50,"Music, Shoujo, Slice of Life",TV,13,6.66
2766,Super Doll Licca-chan,"Adventure, Comedy, Magic",TV,52,6.66
18799,Take Your Way,"Action, Music, Seinen, Supernatural",Others,1,6.66
4427,Tatakae!! Ramenman,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,6.66
6468,Tensai Bakabon,"Comedy, Slice of Life",TV,40,6.66
5535,Tottoi,"Adventure, Drama, Kids, Slice of Life",Movie,1,6.66
4387,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",Movie,1,6.66
715,Yume de Aetara,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,3,6.66
12437,Yuri Seijin Naoko-san (2012),Comedy,OVA,1,6.66
15951,Amagami SS+ Plus Picture Drama,Romance,Others,2,6.65
1370,Atama Yama,"Comedy, Dementia, Fantasy",Movie,1,6.65
1682,Baldr Force Exe Resolution,"Action, Drama, Mecha, Sci-Fi",OVA,4,6.65
31573,Brave Beats,"Adventure, Music",TV,22,6.65
16614,Busou Shinki OVA,"Action, Sci-Fi",OVA,1,6.65
9558,Cheung gong chat hou,Kids,Movie,1,6.65
3522,Choujin Locke,"Action, Sci-Fi, Super Power",Movie,1,6.65
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.65
9493,Dororon Enma-kun Meeramera,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",TV,12,6.65
1189,Eden&#039;s Bowy,"Action, Adventure, Fantasy, Romance, Sci-Fi",TV,26,6.65
5883,Examurai Sengoku,"Action, Martial Arts, Samurai, Sci-Fi",TV,24,6.65
29231,Fushigiboshi no☆Futagohime Gyu! Recap,"Comedy, Magic, Shoujo",OVA,1,6.65
2061,Gall Force 2: Destruction,"Action, Military, Sci-Fi, Space",OVA,1,6.65
19271,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,"Shounen, Sports",Movie,1,6.65
3433,Go-Q-Choji Ikkiman,"Sci-Fi, Sports",TV,32,6.65
9900,Hamster Club,Kids,TV,140,6.65
8101,HenSemi,"Comedy, Ecchi, Seinen",OVA,2,6.65
33309,Jie Mo Ren,"Action, Fantasy, Mystery, Supernatural",Others,14,6.65
3435,Joou Heika no Petite Angie,"Historical, Mystery, Shoujo",TV,26,6.65
11583,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,Others,1,6.65
5828,Kishin Douji Zenki Gaiden: Anki Kitan,"Action, Supernatural",OVA,1,6.65
33118,Kuma Miko Specials,"Comedy, Seinen",Others,2,6.65
3878,Mahou Shoujo Lalabel,"Comedy, Magic, Shoujo, Slice of Life",TV,49,6.65
31448,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special,"Comedy, Magic",Others,1,6.64
32324,Major 2nd,"Shounen, Sports",Others,1,6.65
31560,Miss Monochrome: The Animation 3,"Comedy, Music, Slice of Life",TV,13,6.66
23943,Mobile Suit Gundam Unicorn: One of Seventy Two,Mecha,Others,1,6.65
4421,Moetan Specials,"Comedy, Ecchi, Magic, School",Others,2,6.65
32829,Nobunaga no Shinobi,"Comedy, Historical",TV,12,6.65
6625,Nono-chan,"Comedy, Slice of Life",TV,61,6.65
31452,Norn9: Norn+Nonet,"Adventure, Fantasy, Josei, Romance",TV,12,6.65
32190,Omoi no Kakera,Slice of Life,Others,1,6.65
4910,Pokemon: Pikachu no Wanpaku Island,"Adventure, Comedy, Fantasy, Kids",Others,1,6.65
4792,Pokemon: Pikachu Tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.65
1298,Project A-Ko 4: Final,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.65
17913,Redial,Music,Others,1,6.66
1693,Reideen,"Action, Mecha, Sci-Fi",TV,26,6.65
13517,Ryuugajou Nanana no Maizoukin,"Comedy, Supernatural",Others,1,6.66
10687,Saint Seiya: Legend of Sanctuary,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.65
19919,Tesagure! Bukatsumono,"Parody, School, Slice of Life",TV,12,6.65
471,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",TV,13,6.65
2699,Uchuu Kaizoku Mito no Daibouken,"Action, Comedy, Sci-Fi",TV,13,6.65
4371,Uchuu Senshi Baldios (Movie),"Action, Mecha, Sci-Fi, Space",Movie,1,6.65
1233,Aozora Shoujo-tai,"Action, Comedy, Military, Romance, Shounen",OVA,7,6.64
17092,Dallyeola Hani,Sports,TV,13,6.64
30127,Danchigai,"Comedy, Slice of Life",TV,12,6.64
17705,DD Hokuto no Ken (2013),"Parody, Seinen",TV,13,6.64
660,Denshin Mamotte Shugogetten,"Comedy, Fantasy, Magic, Romance, Shounen",OVA,8,6.64
4554,Dokkiri Doctor,"Comedy, Slice of Life",TV,26,6.64
12885,Dynamic Super Robots Soushingekki,"Action, Mecha, Sci-Fi, Shounen",Others,3,6.64
31070,Etotama Specials,"Action, Comedy, Fantasy",Others,6,6.64
1733,eX-Driver: Nina &amp; Rei Danger Zone,"Action, Cars, Sci-Fi",OVA,1,6.64
1799,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",OVA,1,6.64
21373,Freezing Vibration Specials,"Action, Comedy, Ecchi",Others,6,6.64
125,Futakoi,"Comedy, Romance, School",TV,13,6.64
8765,Futarigurashi,"Comedy, Ecchi, Romance",TV,36,6.64
8538,Gokujou!! Mecha Mote Iinchou Second Collection,"Comedy, Romance, School, Shoujo",TV,51,6.64
24695,Gokukoku no Brynhildr Special,"Comedy, Ecchi, Harem, Sci-Fi, Seinen",Others,1,6.64
14145,"Hanayaka Nari, Waga Ichizoku: Kinetograph","Drama, Historical, Josei",OVA,2,6.64
20381,Jungle Taitei Movie,"Adventure, Shounen",Movie,1,6.64
3100,Kamen Rider SD Kaiki?! Kumo Otoko,"Action, Parody",OVA,1,6.64
5153,Kikou Kai Galient,"Action, Fantasy, Mecha, Sci-Fi",TV,25,6.64
4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,50,6.64
21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,Comedy,Others,5,6.64
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Action, Adventure, Sci-Fi",Movie,1,6.64
6368,Legend of Regios,Magic,Others,3,6.64
783,Miami Guns,"Comedy, Ecchi, Police, Shounen",TV,13,6.64
2306,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Mecha, Parody",OVA,2,6.64
4536,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space",TV,50,6.64
8487,Onigamiden,"Action, Demons, Supernatural",Movie,1,6.64
4013,Paul no Miracle Daisakusen,"Action, Adventure, Kids",TV,51,6.64
10917,Pokemon: Pikachu no Fuyuyasumi (2001),"Adventure, Comedy, Fantasy, Kids",OVA,3,6.64
1297,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.64
2031,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic",TV,13,6.64
